;full_text;created_at;retweet_count;favorite_count;retweeted
717;"@adechapmanlaw Hi Adrian, growing &amp; emerging economies will still need access to affordable energy in the years to come. That's why we continue to invest in oil &amp; gas operations. We're working to make all types of energy cleaner &amp; better";Fri Sep 13 08:21:14 +0000 2019;0;0;False
716;"@aliceboden Hi Alice, growing &amp; emerging economies will still need access to affordable energy in the years to come. That is why we continue to invest in oil &amp; gas operations. We're working to make all types of energy cleaner &amp; better while also investing heavily in low carbon opportunities";Fri Sep 13 08:21:55 +0000 2019;0;0;False
715;"@JoyRhoades1 Hi Joy, this programme &amp; new technologies will help to reduce emissions by effectively measuring for them";Fri Sep 13 08:24:02 +0000 2019;0;0;False
714;"@johshaw John, our position on climate change is clear &amp; consistent. We're committed to tackling the dual challenge &amp; are in action across the business identifying new low carbon opportunities";Fri Sep 13 08:25:38 +0000 2019;0;0;False
713;"@harperlouis15 Louis, different sources of energy including oil &amp; gas are still needed to meet growing global demand. We're working to make all types of energy cleaner &amp; better and are investing heavily in different sources of low carbon energy";Fri Sep 13 08:27:20 +0000 2019;0;0;False
712;"@tomkiss Hi Tom, growing &amp; emerging economies will still need access to affordable energy in the years to come. That is why we continue to invest in oil &amp; gas operations. This is a transition, and not simply a race to renewables";Fri Sep 13 08:27:54 +0000 2019;0;0;False
711;"@_Sophie_Curtis Hi Sophie, all major climate scenarios recognise gas will play an increasingly important role in order to achieve the Paris climate agreement – as an alternative to coal &amp; a partner to renewables &amp; a future feedstock for the hydrogen economy 1/2";Fri Sep 13 08:37:05 +0000 2019;0;0;False
710;#NAME?;Fri Sep 13 08:37:21 +0000 2019;0;0;False
709;"@Jonathon5760 Hi Jonathon, our portfolio includes a range of renewable energy sources including solar (@LightsourceBP), wind (we operate 9 wind farms in the US), biofuels (we're growing our bioenergy business in Brazil), &amp; more! Have a look at https://t.co/WRsNwuDdNz";Fri Sep 13 08:38:49 +0000 2019;0;0;False
708;"@joeyheroin Hi Joey, different sources of energy including oil &amp; gas are still needed to meet growing global demand. What we're doing is working to make all types of energy cleaner &amp; better";Fri Sep 13 08:40:04 +0000 2019;0;0;False
707;"@lawrencecarter1 @joeloyo We support well-designed regulations, including efficient &amp; effective proposals for carbon pricing &amp; methane management. However, we also often work to improve poorly-designed or inefficient proposals 1/2";Fri Sep 13 08:42:12 +0000 2019;0;0;False
706;@lawrencecarter1 @joeloyo and that does not in any way diminish our support of the Paris goals or commitment to helping drive the energy transition 2/2;Fri Sep 13 08:42:23 +0000 2019;0;0;False
705;"⚡Great to see new #electricvehicle models from @PorscheNewsroom, @volkswagen &amp; others at the #FrankfurtMotorShow. We're proud to support the future of transport through the roll out of ultra-fast chargers at BP forecourts in the #UK &amp; in #Germany through our ARAL brand https://t.co/O8i11uEg5A";Fri Sep 13 08:45:28 +0000 2019;5;36;False
704;"@tomkiss Hi Tom, we disagree with both the basis &amp; conclusions of that report. Our position on climate is clear &amp; concise &amp; we're committed to playing our part to help the world transition to a low carbon future. Have a look at https://t.co/WRsNwuDdNz to see what we're doing";Fri Sep 13 09:45:43 +0000 2019;0;0;False
703;@tomkiss Please visit https://t.co/sYNEbr9QLE to read more about our commitment to the Gulf;Fri Sep 13 10:27:34 +0000 2019;0;0;False
702;#NAME?;Fri Sep 13 11:18:59 +0000 2019;0;1;False
701;@halbard101 Hi Bob, have a look here https://t.co/LtS9uCNeQT to read about the progress we've made in just one year to reduce our emissions;Fri Sep 13 12:55:54 +0000 2019;0;0;False
700;RT @BP_Careers: With a growing urgency to solve the #dualchallenge, Fuzzy Bitar, Head of BP's Upstream Executive Office addresses the futur…;Fri Sep 13 13:07:46 +0000 2019;4;0;False
699;"@timinbarking Hi Tim, we're committed to reducing emissions from our operations, improving our products &amp; investing in low carbon businesses. Have a look here https://t.co/rbJOhresJj learn more &amp; see the progress we've made";Fri Sep 13 14:16:32 +0000 2019;0;0;False
698;@battery_licker Hi Davo, have a look at https://t.co/WRsNwulCW1 to see the work BP is doing;Fri Sep 13 14:28:36 +0000 2019;0;0;False
697;"From high-tech wind sails to low-sulphur fuels, Gopal Hariharan’s team of engineers &amp; naval architects are constantly looking out for new low carbon ideas";Fri Sep 13 14:30:00 +0000 2019;5;13;False
696;@tiddleypom Hi Anita, have a look at https://t.co/WRsNwulCW1 to see the work BP is doing to help the world transition to a low carbon future;Fri Sep 13 14:30:37 +0000 2019;0;0;False
695;@DirtiestDeeds Hi there, much of the technology details here has only been invented in the last few years;Fri Sep 13 14:33:29 +0000 2019;0;0;False
694;@aliceboden Hi Alice, have a look at https://t.co/WRsNwulCW1 to see just a few examples of the low carbon opportunities we’re investing in;Sat Sep 14 10:15:22 +0000 2019;0;0;False
693;The future of transport is exciting. There are possibilities everywhere to make transport lower carbon - See here ⬇️  https://t.co/8G0HIJvdtm https://t.co/48RTmNV7oL;Sat Sep 14 15:54:18 +0000 2019;10;25;False
692;@mikepa Hi Mike, thank you for bringing this to our attention, we'll look into this right away. Thanks ^FH;Sun Sep 15 09:42:25 +0000 2019;0;0;False
691;Our new programme of continuous measurement of methane is cracking down on emissions while maximizing the benefits of natural gas, the smart partner to renewables that burns 50% cleaner than coal in power generation;Sun Sep 15 11:00:00 +0000 2019;12;32;False
690;@battery_licker Hi Davo, this new JV in Brazil will be formed of both parties's existing sites - the majority of which are located around 1,500km from the Amazon;Mon Sep 16 09:09:44 +0000 2019;0;0;False
689;⚡ We’ve joined forces with @DidiGlobal to create a brand-new #electricvehicle charging network in #China, home to more than half of the world’s #EVs;Mon Sep 16 14:10:11 +0000 2019;6;17;False
688;"@dm_2006 Hi Daniel, our portfolio includes various sources of renewable energy including solar (@LightsourceBP), wind (we currently operate 9 wind farms in the US), biofuels (we recently announced we're growing our bioenergy biz in Brazil), &amp; much more! Have a look https://t.co/WRsNwulCW1";Tue Sep 17 08:34:09 +0000 2019;0;0;False
687;@VDubberRich Hi Rich. We’re sorry to hear you’ve been having trouble with the app. If you drop our team a line at bpmeuk@bp.com they’ll be happy to look into it for you. Thanks ^AW;Tue Sep 17 08:55:54 +0000 2019;0;0;False
686;@CabbyLDN thanks for the feedback. We're currently looking at recycling bins as part of our recycling project. In the meantime, we have recycling bins behind the tills, so if you have some rubbish you'd like recycling, please feel free to pass it over to our colleauges ^DS;Tue Sep 17 09:30:08 +0000 2019;0;0;False
685;RT @OGCInews: Less than one week to go until the CEOs of our members companies meet with ministers, business leaders and academics in New Y…;Tue Sep 17 15:10:21 +0000 2019;9;0;False
684;@sapalily Have a look at https://t.co/RoaKIErXtm for current vacancies and to apply 🙂;Wed Sep 18 07:26:34 +0000 2019;0;0;False
683;RT @BP_America: BP CEO Bob Dudley discusses the dual challenge at a @CSISEnergy event on the #energy transition, highlighting some of BP’s…;Thu Sep 19 05:49:25 +0000 2019;7;0;False
682;RT @BP_America: Taking action to reduce emissions: BP has joined the Collaboratory for Advancing Methane Science, a consortium helping the…;Thu Sep 19 09:04:32 +0000 2019;6;0;False
681;@T_ina_82 Hi there, Can you kindly DM us your registered email address first so we can start look into it and discuss this further? Many thanks, ^SZF;Thu Sep 19 10:09:56 +0000 2019;0;1;False
680;“I know that members of the BP team get up and go to work to make a difference. Not just to provide the energy that the world needs but to advance it: making it cleaner and better.” Bob Dudley on LinkedIn;Thu Sep 19 11:58:55 +0000 2019;11;47;False
679;@johshaw Hi John, our people are in action every day working to help the world transition to a low carbon future. Have a look at https://t.co/WRsNwulCW1 to see a few examples of what we're doing;Thu Sep 19 13:37:51 +0000 2019;0;0;False
678;"@johshaw We're an energy company &amp; we're committed to playing our part to tackle the dual challenge. Our strategy &amp; initiative like our Advancing Low Carbon programme encourage every part of the company to pursue low carbon opportunities to do this";Thu Sep 19 14:58:15 +0000 2019;0;0;False
677;@johshaw Hi John, the dual challenge refers to the need to deliver more energy to meet growing global demand while at the same time dramatically reducing greenhouse gas emissions. Have a look here for more info: https://t.co/Qr2PTWw17V;Thu Sep 19 15:54:24 +0000 2019;0;0;False
676;#NAME?;Thu Sep 19 22:29:20 +0000 2019;0;0;False
675;"@joeyheroin We recognise that oil demand is likely to decline over time as the world transitions to a lower carbon energy system, but growing &amp; emerging economies will still need access to affordable energy in the years to come. That is why we continue to invest in oil &amp; gas operations – but";Fri Sep 20 08:49:07 +0000 2019;0;0;False
674;"@joeyheroin Not all the oil that has been discovered is likely to be produced &amp; we explore to find ‘advantaged’ resources: more economic, lower risk, &amp; lower carbon - that can push costlier, riskier and higher carbon energy out of the mix as we transition to a net zero world";Fri Sep 20 08:49:19 +0000 2019;0;0;False
673;"@joeyheroin Renewables are growing fast but still account for just ~4% of global energy today. Drastically increasing this will take time &amp; investment &amp; we are investing, expanding our renewables portfolio through solar, wind, biofuels &amp; more";Fri Sep 20 08:49:37 +0000 2019;0;0;False
672;@DavidJohnBrewer Hi David, we're in action across the business identifying ways to help address the dual challenge. Have a look at https://t.co/WRsNwulCW1 to see what we're doing;Fri Sep 20 14:16:06 +0000 2019;0;0;False
671;"@nightriverwood Hi James, we share concern about the future &amp; the frustration about the pace of change. In addressing the climate challenge facing all of us, it is critical that everyone plays their part: individuals, governments &amp; companies such as BP ½";Fri Sep 20 16:46:18 +0000 2019;0;0;False
670;"@nightriverwood We're in action across our business investing in low carbon activities, working to reduce emissions from our operations &amp; improving our products. Have a look at https://t.co/WRsNwulCW1 to see some of the things we're doing 2/2";Fri Sep 20 16:46:37 +0000 2019;0;0;False
669;"@robintransition Hi Rob, we share concern about the future &amp; the frustration about the pace of change. In addressing the climate challenge facing all of us, it is critical that everyone plays their part: individuals, governments &amp; companies such as BP ½";Fri Sep 20 16:47:42 +0000 2019;0;0;False
668;"@robintransition We're in action across our business investing in low carbon activities, working to reduce emissions from our operations &amp; improving our products. Have a look at https://t.co/WRsNwulCW1 to see some of the things we're doing 2/2";Fri Sep 20 16:47:52 +0000 2019;0;0;False
667;"@Exposure2nature We share concern about the future &amp; the frustration about the pace of change. In addressing the climate challenge facing all of us, it is critical that everyone plays their part: individuals, governments &amp; companies such as BP ½";Fri Sep 20 16:49:30 +0000 2019;0;1;False
666;"@Exposure2nature We're in action across our business investing in low carbon activities, working to reduce emissions from our operations &amp; improving our products. Have a look at https://t.co/WRsNwulCW1 to see some of the things we're doing 2/2";Fri Sep 20 16:49:44 +0000 2019;0;1;False
665;"@harmsy @Tesla Hi Andrew, our portfolio includes several sources of renewables - solar (@LightsourceBP), wind (we operate 9 wind farms in the US), biofuels (we’re growing our business in Brazil) &amp; more";Sun Sep 22 10:23:58 +0000 2019;0;3;False
664;☀️ Another major step for @LightsourceBP as they team up with @penn_state to start construction on one of the largest #solar projects in #Pennsylvania https://t.co/LDNUCfBT4D https://t.co/SqsUBDI1F5;Sun Sep 22 11:49:18 +0000 2019;4;23;False
663;@EliotBoyd2 Hi Eliot, sorry to hear you've had a bad experience. Could you tell us which BP site this happened at so we can pass on the feedback to the manager? Thanks ^KP;Mon Sep 23 08:43:49 +0000 2019;0;0;False
